mode,version,seed,split_label,observe_cost,test_type,level,policy_net,always_try_net,always_observe_net,oracle_selective_net,delta_vs_always_observe,delta_vs_always_try,gap_to_oracle_selective,observe_rate,sign_correct_rate,false_observe_rate,false_direct_rate,positive_net_rate,exact_signature_determinism_rate,single_cue_max_predictiveness,cue_pair_max_predictiveness,train_pair_coverage,hidden_h_probe_from_pre_surface_accuracy
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.05,B,level1,0.7295825,0.7295825,0.6735825,0.82291843625,0.05600000000000005,0.0,0.09333593625000003,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.05,B,level2,0.7295825,0.7295825,0.6735825,0.82291843625,0.05600000000000005,0.0,0.09333593625000003,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.05,B,level3,0.7295825,0.7295825,0.6735825,0.82291843625,0.05600000000000005,0.0,0.09333593625000003,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.07,A,level1,0.7268075,0.7268075,0.6762075,0.815009503125,0.05060000000000009,0.0,0.08820200312499993,0.0,0.5225,0.0,0.4775,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.07,A,level2,0.7268075,0.7268075,0.6762075,0.815009503125,0.05060000000000009,0.0,0.08820200312499993,0.0,0.5225,0.0,0.4775,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.07,A,level3,0.7268075,0.7268075,0.6762075,0.815009503125,0.05060000000000009,0.0,0.08820200312499993,0.0,0.5225,0.0,0.4775,0.4775,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.07,B,level1,0.7295825,0.7295825,0.6535825,0.8138984362499999,0.07600000000000007,0.0,0.08431593624999989,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.07,B,level2,0.7295825,0.7295825,0.6535825,0.8138984362499999,0.07600000000000007,0.0,0.08431593624999989,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,structured,404,fixed_split_3985,0.07,B,level3,0.7295825,0.7295825,0.6535825,0.8138984362499999,0.07600000000000007,0.0,0.08431593624999989,0.0,0.549,0.0,0.451,0.451,0.0,0.61821875,0.747,1.0,0.602046875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.03,A,level1,0.73202,0.62772,0.73202,0.8138838462499999,0.0,0.10430000000000006,0.08186384624999987,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.03,A,level2,0.73202,0.62772,0.73202,0.8138838462499999,0.0,0.10430000000000006,0.08186384624999987,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.03,A,level3,0.73202,0.62772,0.73202,0.8138838462499999,0.0,0.10430000000000006,0.08186384624999987,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.03,B,level1,0.7353774999999999,0.6323774999999999,0.7353774999999999,0.818300015,0.0,0.10299999999999998,0.08292251500000014,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.03,B,level2,0.7353774999999999,0.6323774999999999,0.7353774999999999,0.818300015,0.0,0.10299999999999998,0.08292251500000014,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.03,B,level3,0.7353774999999999,0.6323774999999999,0.7353774999999999,0.818300015,0.0,0.10299999999999998,0.08292251500000014,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.05,A,level1,0.71202,0.62772,0.71202,0.80300634625,0.0,0.08430000000000004,0.09098634625000002,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.05,A,level2,0.71202,0.62772,0.71202,0.80300634625,0.0,0.08430000000000004,0.09098634625000002,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.05,A,level3,0.71202,0.62772,0.71202,0.80300634625,0.0,0.08430000000000004,0.09098634625000002,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.05,B,level1,0.7153774999999999,0.6323774999999999,0.7153774999999999,0.807287515,0.0,0.08299999999999996,0.09191001500000007,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.05,B,level2,0.7153774999999999,0.6323774999999999,0.7153774999999999,0.807287515,0.0,0.08299999999999996,0.09191001500000007,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.05,B,level3,0.7153774999999999,0.6323774999999999,0.7153774999999999,0.807287515,0.0,0.08299999999999996,0.09191001500000007,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.07,A,level1,0.69202,0.62772,0.69202,0.7921288462499999,0.0,0.06430000000000002,0.10010884624999994,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.07,A,level2,0.69202,0.62772,0.69202,0.7921288462499999,0.0,0.06430000000000002,0.10010884624999994,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.07,A,level3,0.69202,0.62772,0.69202,0.7921288462499999,0.0,0.06430000000000002,0.10010884624999994,1.0,0.543875,0.456125,0.0,0.543875,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.07,B,level1,0.6953775,0.6323774999999999,0.6953775,0.796275015,0.0,0.06300000000000006,0.100897515,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.07,B,level2,0.6953775,0.6323774999999999,0.6953775,0.796275015,0.0,0.06300000000000006,0.100897515,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,null,404,fixed_split_3985,0.07,B,level3,0.6953775,0.6323774999999999,0.6953775,0.796275015,0.0,0.06300000000000006,0.100897515,1.0,0.550625,0.449375,0.0,0.550625,0.0,0.55209375,0.5564375,1.0,0.379796875
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.03,A,level1,0.71866,0.72016,0.71866,0.8292949506249999,0.0,-0.0015000000000000568,0.11063495062499995,1.0,0.480625,0.519375,0.0,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.03,A,level2,0.75096,0.72016,0.71866,0.8292949506249999,0.032299999999999995,0.03079999999999994,0.07833495062499995,0.5,0.397625,0.310875,0.2915,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.03,A,level3,0.71866,0.72016,0.71866,0.8292949506249999,0.0,-0.0015000000000000568,0.11063495062499995,1.0,0.480625,0.519375,0.0,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.03,B,level1,0.6905024999999999,0.7264025000000001,0.6905024999999999,0.8296983837499999,0.0,-0.035900000000000154,0.13919588375000003,1.0,0.442875,0.557125,0.0,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.03,B,level2,0.7264025000000001,0.7264025000000001,0.6905024999999999,0.8296983837499999,0.035900000000000154,0.0,0.10329588374999987,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.03,B,level3,0.7264025000000001,0.7264025000000001,0.6905024999999999,0.8296983837499999,0.035900000000000154,0.0,0.10329588374999987,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.05,A,level1,0.72016,0.72016,0.69866,0.819682450625,0.021500000000000075,0.0,0.09952245062499998,0.0,0.519375,0.0,0.480625,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.05,A,level2,0.72016,0.72016,0.69866,0.819682450625,0.021500000000000075,0.0,0.09952245062499998,0.0,0.519375,0.0,0.480625,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.05,A,level3,0.72016,0.72016,0.69866,0.819682450625,0.021500000000000075,0.0,0.09952245062499998,0.0,0.519375,0.0,0.480625,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.05,B,level1,0.7264025000000001,0.7264025000000001,0.6705024999999999,0.82084088375,0.05590000000000017,0.0,0.09443838374999991,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.05,B,level2,0.7264025000000001,0.7264025000000001,0.6705024999999999,0.82084088375,0.05590000000000017,0.0,0.09443838374999991,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.05,B,level3,0.7264025000000001,0.7264025000000001,0.6705024999999999,0.82084088375,0.05590000000000017,0.0,0.09443838374999991,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.07,A,level1,0.72016,0.72016,0.6786599999999999,0.810069950625,0.04150000000000009,0.0,0.08990995062499996,0.0,0.519375,0.0,0.480625,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.07,A,level2,0.72016,0.72016,0.6786599999999999,0.810069950625,0.04150000000000009,0.0,0.08990995062499996,0.0,0.519375,0.0,0.480625,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.07,A,level3,0.72016,0.72016,0.6786599999999999,0.810069950625,0.04150000000000009,0.0,0.08990995062499996,0.0,0.519375,0.0,0.480625,0.480625,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.07,B,level1,0.7264025000000001,0.7264025000000001,0.6505025,0.81198338375,0.07590000000000008,0.0,0.08558088374999995,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.07,B,level2,0.7264025000000001,0.7264025000000001,0.6505025,0.81198338375,0.07590000000000008,0.0,0.08558088374999995,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,structured,505,fixed_split_3985,0.07,B,level3,0.7264025000000001,0.7264025000000001,0.6505025,0.81198338375,0.07590000000000008,0.0,0.08558088374999995,0.0,0.557125,0.0,0.442875,0.442875,0.0,0.6220625,0.7456875,1.0,0.601078125
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.03,A,level1,0.7415975,0.6255974999999999,0.7415975,0.8181107862499999,0.0,0.1160000000000001,0.07651328624999987,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.03,A,level2,0.7415975,0.6255974999999999,0.7415975,0.8181107862499999,0.0,0.1160000000000001,0.07651328624999987,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.03,A,level3,0.7415975,0.6255974999999999,0.7415975,0.8181107862499999,0.0,0.1160000000000001,0.07651328624999987,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.03,B,level1,0.7353125,0.6261125000000001,0.7353125,0.8157284956249999,0.0,0.10919999999999996,0.0804159956249999,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.03,B,level2,0.7353125,0.6261125000000001,0.7353125,0.8157284956249999,0.0,0.10919999999999996,0.0804159956249999,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.03,B,level3,0.7353125,0.6261125000000001,0.7353125,0.8157284956249999,0.0,0.10919999999999996,0.0804159956249999,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.05,A,level1,0.7215975,0.6255974999999999,0.7215975,0.8069332862499999,0.0,0.09600000000000009,0.08533578624999993,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.05,A,level2,0.7215975,0.6255974999999999,0.7215975,0.8069332862499999,0.0,0.09600000000000009,0.08533578624999993,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.05,A,level3,0.7215975,0.6255974999999999,0.7215975,0.8069332862499999,0.0,0.09600000000000009,0.08533578624999993,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.05,B,level1,0.7153125,0.6261125000000001,0.7153125,0.804700995625,0.0,0.08919999999999995,0.08938849562499995,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.05,B,level2,0.7153125,0.6261125000000001,0.7153125,0.804700995625,0.0,0.08919999999999995,0.08938849562499995,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.05,B,level3,0.7153125,0.6261125000000001,0.7153125,0.804700995625,0.0,0.08919999999999995,0.08938849562499995,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.07,A,level1,0.7015975,0.6255974999999999,0.7015975,0.7957557862499999,0.0,0.07600000000000007,0.09415828624999989,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.07,A,level2,0.7015975,0.6255974999999999,0.7015975,0.7957557862499999,0.0,0.07600000000000007,0.09415828624999989,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.07,A,level3,0.7015975,0.6255974999999999,0.7015975,0.7957557862499999,0.0,0.07600000000000007,0.09415828624999989,1.0,0.558875,0.441125,0.0,0.558875,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.07,B,level1,0.6953125,0.6261125000000001,0.6953125,0.793673495625,0.0,0.06919999999999993,0.098360995625,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.07,B,level2,0.6953125,0.6261125000000001,0.6953125,0.793673495625,0.0,0.06919999999999993,0.098360995625,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,null,505,fixed_split_3985,0.07,B,level3,0.6953125,0.6261125000000001,0.6953125,0.793673495625,0.0,0.06919999999999993,0.098360995625,1.0,0.551375,0.448625,0.0,0.551375,0.0,0.5515,0.557,1.0,0.37721875
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.03,A,level1,0.7179575,0.7242574999999999,0.7179575,0.83146478625,0.0,-0.006299999999999861,0.11350728624999995,1.0,0.4785,0.5215,0.0,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.03,A,level2,0.7480575,0.7242574999999999,0.7179575,0.83146478625,0.030100000000000016,0.023800000000000154,0.08340728624999993,0.5,0.396,0.31275,0.29125,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.03,A,level3,0.7480575,0.7242574999999999,0.7179575,0.83146478625,0.030100000000000016,0.023800000000000154,0.08340728624999993,0.5,0.396,0.31275,0.29125,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.03,B,level1,0.6871949999999999,0.7225949999999999,0.6871949999999999,0.826166354375,0.0,-0.03539999999999999,0.13897135437500008,1.0,0.437375,0.562625,0.0,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.03,B,level2,0.7225949999999999,0.7225949999999999,0.6871949999999999,0.826166354375,0.03539999999999999,0.0,0.10357135437500009,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.03,B,level3,0.7225949999999999,0.7225949999999999,0.6871949999999999,0.826166354375,0.03539999999999999,0.0,0.10357135437500009,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.05,A,level1,0.7242574999999999,0.7242574999999999,0.6979575,0.8218947862499999,0.02629999999999988,0.0,0.09763728625000001,0.0,0.5215,0.0,0.4785,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.05,A,level2,0.7242574999999999,0.7242574999999999,0.6979575,0.8218947862499999,0.02629999999999988,0.0,0.09763728625000001,0.0,0.5215,0.0,0.4785,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.05,A,level3,0.7242574999999999,0.7242574999999999,0.6979575,0.8218947862499999,0.02629999999999988,0.0,0.09763728625000001,0.0,0.5215,0.0,0.4785,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.05,B,level1,0.7225949999999999,0.7225949999999999,0.667195,0.817418854375,0.055399999999999894,0.0,0.09482385437500007,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.05,B,level2,0.7225949999999999,0.7225949999999999,0.667195,0.817418854375,0.055399999999999894,0.0,0.09482385437500007,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.05,B,level3,0.7225949999999999,0.7225949999999999,0.667195,0.817418854375,0.055399999999999894,0.0,0.09482385437500007,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.07,A,level1,0.7242574999999999,0.7242574999999999,0.6779575,0.81232478625,0.0462999999999999,0.0,0.08806728625000015,0.0,0.5215,0.0,0.4785,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.07,A,level2,0.7242574999999999,0.7242574999999999,0.6779575,0.81232478625,0.0462999999999999,0.0,0.08806728625000015,0.0,0.5215,0.0,0.4785,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.07,A,level3,0.7242574999999999,0.7242574999999999,0.6779575,0.81232478625,0.0462999999999999,0.0,0.08806728625000015,0.0,0.5215,0.0,0.4785,0.4785,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.07,B,level1,0.7225949999999999,0.7225949999999999,0.647195,0.8086713543749999,0.07539999999999991,0.0,0.08607635437500005,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.07,B,level2,0.7225949999999999,0.7225949999999999,0.647195,0.8086713543749999,0.07539999999999991,0.0,0.08607635437500005,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,structured,606,fixed_split_3985,0.07,B,level3,0.7225949999999999,0.7225949999999999,0.647195,0.8086713543749999,0.07539999999999991,0.0,0.08607635437500005,0.0,0.562625,0.0,0.437375,0.437375,0.0,0.61840625,0.7420625,1.0,0.599203125
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.03,A,level1,0.73017,0.63017,0.73017,0.81381512,0.0,0.09999999999999998,0.08364512000000002,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.03,A,level2,0.73017,0.63017,0.73017,0.81381512,0.0,0.09999999999999998,0.08364512000000002,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.03,A,level3,0.73017,0.63017,0.73017,0.81381512,0.0,0.09999999999999998,0.08364512000000002,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.03,B,level1,0.7363,0.632,0.7363,0.819848724375,0.0,0.10429999999999995,0.08354872437500005,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.03,B,level2,0.7363,0.632,0.7363,0.819848724375,0.0,0.10429999999999995,0.08354872437500005,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.03,B,level3,0.7363,0.632,0.7363,0.819848724375,0.0,0.10429999999999995,0.08354872437500005,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.05,A,level1,0.71017,0.63017,0.71017,0.8030076199999999,0.0,0.07999999999999996,0.09283761999999995,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.05,A,level2,0.71017,0.63017,0.71017,0.8030076199999999,0.0,0.07999999999999996,0.09283761999999995,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.05,A,level3,0.71017,0.63017,0.71017,0.8030076199999999,0.0,0.07999999999999996,0.09283761999999995,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.05,B,level1,0.7162999999999999,0.632,0.7162999999999999,0.808731224375,0.0,0.08429999999999993,0.09243122437500007,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.05,B,level2,0.7162999999999999,0.632,0.7162999999999999,0.808731224375,0.0,0.08429999999999993,0.09243122437500007,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.05,B,level3,0.7162999999999999,0.632,0.7162999999999999,0.808731224375,0.0,0.08429999999999993,0.09243122437500007,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.07,A,level1,0.69017,0.63017,0.69017,0.79220012,0.0,0.05999999999999994,0.10203012,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.07,A,level2,0.69017,0.63017,0.69017,0.79220012,0.0,0.05999999999999994,0.10203012,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.07,A,level3,0.69017,0.63017,0.69017,0.79220012,0.0,0.05999999999999994,0.10203012,1.0,0.540375,0.459625,0.0,0.540375,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.07,B,level1,0.6962999999999999,0.632,0.6962999999999999,0.797613724375,0.0,0.06429999999999991,0.10131372437500008,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.07,B,level2,0.6962999999999999,0.632,0.6962999999999999,0.797613724375,0.0,0.06429999999999991,0.10131372437500008,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
mode_A_fixed_split_fresh_seeds,null,606,fixed_split_3985,0.07,B,level3,0.6962999999999999,0.632,0.6962999999999999,0.797613724375,0.0,0.06429999999999991,0.10131372437500008,1.0,0.555875,0.444125,0.0,0.555875,0.0,0.552875,0.5584375,1.0,0.378859375
