variant_id,family,test_type,observe_cost,always_try_net,always_observe_net,oracle_selective_net,oracle_minus_always_observe,always_observe_minus_always_try,positive_net_rate,mean_true_E_positive,mean_true_E_nonpositive,level1_policy_net,level2_policy_net,level3_policy_net,best_level,best_level_net,best_level_delta_vs_always_observe,level1_sign_correct_rate,level2_sign_correct_rate,level3_sign_correct_rate,level1_corr,level2_corr,level3_corr,fallback_rate_best_level,passes_primary_criteria,rejection_reason
C_cov050_pen00,C,A,0.05,0.153333,0.283333,0.350278,0.066944,0.130000,0.805556,0.244583,-0.345000,0.283333,0.283333,0.283333,level1,0.283333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,B,0.05,0.150000,0.280000,0.348000,0.068000,0.130000,0.800000,0.247500,-0.340000,0.280000,0.280000,0.280000,level1,0.280000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,C,0.05,0.210000,0.283333,0.351667,0.068333,0.073333,0.722222,0.196735,-0.251944,0.283333,0.283333,0.283333,level1,0.283333,0.000000,0.722222,0.722222,0.722222,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,A,0.07,0.153333,0.263333,0.334167,0.070833,0.110000,0.805556,0.224583,-0.365000,0.263333,0.263333,0.263333,level1,0.263333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,B,0.07,0.150000,0.260000,0.332000,0.072000,0.110000,0.800000,0.227500,-0.360000,0.260000,0.260000,0.260000,level1,0.260000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,C,0.07,0.210000,0.263333,0.337222,0.073889,0.053333,0.722222,0.176735,-0.271944,0.263333,0.263333,0.263333,level1,0.263333,0.000000,0.722222,0.722222,0.722222,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,A,0.10,0.153333,0.233333,0.310000,0.076667,0.080000,0.805556,0.194583,-0.395000,0.233333,0.233333,0.233333,level1,0.233333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,B,0.10,0.150000,0.230000,0.308000,0.078000,0.080000,0.800000,0.197500,-0.390000,0.230000,0.230000,0.230000,level1,0.230000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen00,C,C,0.10,0.210000,0.233333,0.315556,0.082222,0.023333,0.688889,0.153296,-0.285056,0.233333,0.233333,0.233333,level1,0.233333,0.000000,0.688889,0.688889,0.688889,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
C_cov050_pen03,C,A,0.03,0.153333,0.297500,0.366389,0.068889,0.144167,0.805556,0.264583,-0.355000,0.297500,0.297500,0.297500,level1,0.297500,0.000000,0.805556,0.805556,0.805556,-0.305026,-0.305026,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,B,0.03,0.150000,0.294000,0.364000,0.070000,0.144000,0.800000,0.267500,-0.350000,0.294000,0.294000,0.294000,level1,0.294000,0.000000,0.800000,0.800000,0.800000,-0.302871,-0.302871,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,C,0.03,0.210000,0.295000,0.366111,0.071111,0.085000,0.722222,0.216735,-0.261944,0.295000,0.295000,0.295000,level1,0.295000,0.000000,0.722222,0.722222,0.722222,0.090476,0.079879,-0.051412,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,A,0.05,0.153333,0.277500,0.350278,0.072778,0.124167,0.805556,0.244583,-0.375000,0.277500,0.277500,0.277500,level1,0.277500,0.000000,0.805556,0.805556,0.805556,-0.305026,-0.305026,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,B,0.05,0.150000,0.274000,0.348000,0.074000,0.124000,0.800000,0.247500,-0.370000,0.274000,0.274000,0.274000,level1,0.274000,0.000000,0.800000,0.800000,0.800000,-0.302871,-0.302871,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,C,0.05,0.210000,0.275000,0.351667,0.076667,0.065000,0.722222,0.196735,-0.281944,0.275000,0.275000,0.275000,level1,0.275000,0.000000,0.722222,0.722222,0.722222,0.090476,0.079879,-0.051412,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,A,0.07,0.153333,0.257500,0.334167,0.076667,0.104167,0.805556,0.224583,-0.395000,0.257500,0.257500,0.257500,level1,0.257500,0.000000,0.805556,0.805556,0.805556,-0.305026,-0.305026,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,B,0.07,0.150000,0.254000,0.332000,0.078000,0.104000,0.800000,0.227500,-0.390000,0.254000,0.254000,0.254000,level1,0.254000,0.000000,0.800000,0.800000,0.800000,-0.302871,-0.302871,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,C,0.07,0.210000,0.255000,0.337222,0.082222,0.045000,0.722222,0.176735,-0.301944,0.255000,0.255000,0.255000,level1,0.255000,0.000000,0.722222,0.722222,0.722222,0.090476,0.079879,-0.051412,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,A,0.10,0.153333,0.227500,0.310000,0.082500,0.074167,0.805556,0.194583,-0.425000,0.227500,0.227500,0.227500,level1,0.227500,0.000000,0.805556,0.805556,0.805556,-0.305026,-0.305026,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,B,0.10,0.150000,0.224000,0.308000,0.084000,0.074000,0.800000,0.197500,-0.420000,0.224000,0.224000,0.224000,level1,0.224000,0.000000,0.800000,0.800000,0.800000,-0.302871,-0.302871,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen03,C,C,0.10,0.210000,0.224000,0.315556,0.091556,0.014000,0.688889,0.153296,-0.315056,0.224000,0.224000,0.224000,level1,0.224000,0.000000,0.688889,0.688889,0.688889,0.092084,0.079248,-0.056580,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
C_cov050_pen06,C,A,0.03,0.153333,0.291667,0.366389,0.074722,0.138333,0.805556,0.264583,-0.385000,0.291667,0.291667,0.291667,level1,0.291667,0.000000,0.805556,0.805556,0.805556,-0.307010,-0.307010,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,B,0.03,0.150000,0.288000,0.364000,0.076000,0.138000,0.800000,0.267500,-0.380000,0.288000,0.288000,0.288000,level1,0.288000,0.000000,0.800000,0.800000,0.800000,-0.305241,-0.305241,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,C,0.03,0.210000,0.286667,0.366111,0.079444,0.076667,0.722222,0.216735,-0.291944,0.286667,0.286667,0.286667,level1,0.286667,0.000000,0.722222,0.722222,0.722222,0.095042,0.082330,-0.046428,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,A,0.05,0.153333,0.271667,0.350278,0.078611,0.118333,0.805556,0.244583,-0.405000,0.271667,0.271667,0.271667,level1,0.271667,0.000000,0.805556,0.805556,0.805556,-0.307010,-0.307010,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,B,0.05,0.150000,0.268000,0.348000,0.080000,0.118000,0.800000,0.247500,-0.400000,0.268000,0.268000,0.268000,level1,0.268000,0.000000,0.800000,0.800000,0.800000,-0.305241,-0.305241,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,C,0.05,0.210000,0.266667,0.351667,0.085000,0.056667,0.722222,0.196735,-0.311944,0.266667,0.266667,0.266667,level1,0.266667,0.000000,0.722222,0.722222,0.722222,0.095042,0.082330,-0.046428,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,A,0.07,0.153333,0.251667,0.334167,0.082500,0.098333,0.805556,0.224583,-0.425000,0.251667,0.251667,0.251667,level1,0.251667,0.000000,0.805556,0.805556,0.805556,-0.307010,-0.307010,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,B,0.07,0.150000,0.248000,0.332000,0.084000,0.098000,0.800000,0.227500,-0.420000,0.248000,0.248000,0.248000,level1,0.248000,0.000000,0.800000,0.800000,0.800000,-0.305241,-0.305241,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,C,0.07,0.210000,0.246667,0.337222,0.090556,0.036667,0.722222,0.176735,-0.331944,0.246667,0.246667,0.246667,level1,0.246667,0.000000,0.722222,0.722222,0.722222,0.095042,0.082330,-0.046428,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,A,0.10,0.153333,0.221667,0.310000,0.088333,0.068333,0.805556,0.194583,-0.455000,0.221667,0.221667,0.221667,level1,0.221667,0.000000,0.805556,0.805556,0.805556,-0.307010,-0.307010,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,B,0.10,0.150000,0.218000,0.308000,0.090000,0.068000,0.800000,0.197500,-0.450000,0.218000,0.218000,0.218000,level1,0.218000,0.000000,0.800000,0.800000,0.800000,-0.305241,-0.305241,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen06,C,C,0.10,0.210000,0.214667,0.315556,0.100889,0.004667,0.688889,0.153296,-0.345056,0.214667,0.214667,0.214667,level1,0.214667,0.000000,0.688889,0.688889,0.688889,0.098358,0.081492,-0.056144,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
C_cov050_pen09,C,A,0.03,0.153333,0.285833,0.366389,0.080556,0.132500,0.805556,0.264583,-0.415000,0.285833,0.285833,0.285833,level1,0.285833,0.000000,0.805556,0.805556,0.805556,-0.308816,-0.308816,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,B,0.03,0.150000,0.282000,0.364000,0.082000,0.132000,0.800000,0.267500,-0.410000,0.282000,0.282000,0.282000,level1,0.282000,0.000000,0.800000,0.800000,0.800000,-0.307399,-0.307399,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,C,0.03,0.210000,0.278333,0.366111,0.087778,0.068333,0.722222,0.216735,-0.321944,0.278333,0.278333,0.278333,level1,0.278333,0.000000,0.722222,0.722222,0.722222,0.098161,0.083861,-0.041908,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,A,0.05,0.153333,0.265833,0.350278,0.084444,0.112500,0.805556,0.244583,-0.435000,0.265833,0.265833,0.265833,level1,0.265833,0.000000,0.805556,0.805556,0.805556,-0.308816,-0.308816,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,B,0.05,0.150000,0.262000,0.348000,0.086000,0.112000,0.800000,0.247500,-0.430000,0.262000,0.262000,0.262000,level1,0.262000,0.000000,0.800000,0.800000,0.800000,-0.307399,-0.307399,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,C,0.05,0.210000,0.258333,0.351667,0.093333,0.048333,0.722222,0.196735,-0.341944,0.258333,0.258333,0.258333,level1,0.258333,0.000000,0.722222,0.722222,0.722222,0.098161,0.083861,-0.041908,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,A,0.07,0.153333,0.245833,0.334167,0.088333,0.092500,0.805556,0.224583,-0.455000,0.245833,0.245833,0.245833,level1,0.245833,0.000000,0.805556,0.805556,0.805556,-0.308816,-0.308816,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,B,0.07,0.150000,0.242000,0.332000,0.090000,0.092000,0.800000,0.227500,-0.450000,0.242000,0.242000,0.242000,level1,0.242000,0.000000,0.800000,0.800000,0.800000,-0.307399,-0.307399,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,C,0.07,0.210000,0.238333,0.337222,0.098889,0.028333,0.722222,0.176735,-0.361944,0.238333,0.238333,0.238333,level1,0.238333,0.000000,0.722222,0.722222,0.722222,0.098161,0.083861,-0.041908,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,A,0.10,0.153333,0.215833,0.310000,0.094167,0.062500,0.805556,0.194583,-0.485000,0.215833,0.215833,0.215833,level1,0.215833,0.000000,0.805556,0.805556,0.805556,-0.308816,-0.308816,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,B,0.10,0.150000,0.212000,0.308000,0.096000,0.062000,0.800000,0.197500,-0.480000,0.212000,0.212000,0.212000,level1,0.212000,0.000000,0.800000,0.800000,0.800000,-0.307399,-0.307399,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen09,C,C,0.10,0.210000,0.205333,0.315556,0.110222,-0.004667,0.688889,0.153296,-0.375056,0.205333,0.205333,0.205333,level1,0.205333,0.000000,0.688889,0.688889,0.688889,0.103223,0.083132,-0.055638,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
C_cov050_pen12,C,A,0.03,0.153333,0.280000,0.366389,0.086389,0.126667,0.805556,0.264583,-0.445000,0.280000,0.280000,0.280000,level1,0.280000,0.000000,0.805556,0.805556,0.805556,-0.310469,-0.310469,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,B,0.03,0.150000,0.276000,0.364000,0.088000,0.126000,0.800000,0.267500,-0.440000,0.276000,0.276000,0.276000,level1,0.276000,0.000000,0.800000,0.800000,0.800000,-0.309374,-0.309374,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,C,0.03,0.210000,0.270000,0.366111,0.096111,0.060000,0.722222,0.216735,-0.351944,0.270000,0.270000,0.270000,level1,0.270000,0.000000,0.722222,0.722222,0.722222,0.100066,0.084663,-0.037800,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,A,0.05,0.153333,0.260000,0.350278,0.090278,0.106667,0.805556,0.244583,-0.465000,0.260000,0.260000,0.260000,level1,0.260000,0.000000,0.805556,0.805556,0.805556,-0.310469,-0.310469,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,B,0.05,0.150000,0.256000,0.348000,0.092000,0.106000,0.800000,0.247500,-0.460000,0.256000,0.256000,0.256000,level1,0.256000,0.000000,0.800000,0.800000,0.800000,-0.309374,-0.309374,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,C,0.05,0.210000,0.250000,0.351667,0.101667,0.040000,0.722222,0.196735,-0.371944,0.250000,0.250000,0.250000,level1,0.250000,0.000000,0.722222,0.722222,0.722222,0.100066,0.084663,-0.037800,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,A,0.07,0.153333,0.240000,0.334167,0.094167,0.086667,0.805556,0.224583,-0.485000,0.240000,0.240000,0.240000,level1,0.240000,0.000000,0.805556,0.805556,0.805556,-0.310469,-0.310469,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,B,0.07,0.150000,0.236000,0.332000,0.096000,0.086000,0.800000,0.227500,-0.480000,0.236000,0.236000,0.236000,level1,0.236000,0.000000,0.800000,0.800000,0.800000,-0.309374,-0.309374,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,C,0.07,0.210000,0.230000,0.337222,0.107222,0.020000,0.722222,0.176735,-0.391944,0.230000,0.230000,0.230000,level1,0.230000,0.000000,0.722222,0.722222,0.722222,0.100066,0.084663,-0.037800,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,A,0.10,0.153333,0.210000,0.310000,0.100000,0.056667,0.805556,0.194583,-0.515000,0.210000,0.210000,0.210000,level1,0.210000,0.000000,0.805556,0.805556,0.805556,-0.310469,-0.310469,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,B,0.10,0.150000,0.206000,0.308000,0.102000,0.056000,0.800000,0.197500,-0.510000,0.206000,0.206000,0.206000,level1,0.206000,0.000000,0.800000,0.800000,0.800000,-0.309374,-0.309374,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
C_cov050_pen12,C,C,0.10,0.210000,0.196000,0.315556,0.119556,-0.014000,0.688889,0.153296,-0.405056,0.196000,0.196000,0.196000,level1,0.196000,0.000000,0.688889,0.688889,0.688889,0.106874,0.084279,-0.055088,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,A,0.03,0.220000,0.373333,0.398444,0.025111,0.153333,0.922222,0.194535,-0.345000,0.373333,0.373333,0.373333,level1,0.373333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,B,0.03,0.230000,0.380000,0.402667,0.022667,0.150000,0.933333,0.185795,-0.360000,0.380000,0.380000,0.380000,level1,0.380000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,C,0.03,0.240000,0.373333,0.402833,0.029500,0.133333,0.738889,0.221332,-0.120048,0.373333,0.373333,0.373333,level1,0.373333,0.000000,0.738889,0.738889,0.738889,-0.117636,-0.010740,-0.224235,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,A,0.05,0.220000,0.353333,0.380000,0.026667,0.133333,0.922222,0.174535,-0.365000,0.353333,0.353333,0.353333,level1,0.353333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,B,0.05,0.230000,0.360000,0.384000,0.024000,0.130000,0.933333,0.165795,-0.380000,0.360000,0.360000,0.360000,level1,0.360000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,C,0.05,0.240000,0.353333,0.388056,0.034722,0.113333,0.738889,0.201332,-0.140048,0.353333,0.353333,0.353333,level1,0.353333,0.000000,0.738889,0.738889,0.738889,-0.117636,-0.010740,-0.224235,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,A,0.07,0.220000,0.333333,0.361556,0.028222,0.113333,0.922222,0.154535,-0.385000,0.333333,0.333333,0.333333,level1,0.333333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,B,0.07,0.230000,0.340000,0.365333,0.025333,0.110000,0.933333,0.145795,-0.400000,0.340000,0.340000,0.340000,level1,0.340000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,C,0.07,0.240000,0.333333,0.373278,0.039944,0.093333,0.738889,0.181332,-0.160048,0.333333,0.333333,0.333333,level1,0.333333,0.000000,0.738889,0.738889,0.738889,-0.117636,-0.010740,-0.224235,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,A,0.10,0.220000,0.303333,0.333889,0.030556,0.083333,0.922222,0.124535,-0.415000,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.922222,0.922222,0.922222,-0.317136,-0.317136,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,B,0.10,0.230000,0.310000,0.337333,0.027333,0.080000,0.933333,0.115795,-0.430000,0.310000,0.310000,0.310000,level1,0.310000,0.000000,0.933333,0.933333,0.933333,-0.337372,-0.337372,0.000000,0.000000,False,oracle_gap_lt_0.03;positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.25,D,C,0.10,0.240000,0.303333,0.351111,0.047778,0.063333,0.705556,0.163604,-0.182333,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.705556,0.705556,0.705556,-0.117636,-0.010740,-0.224235,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,A,0.03,0.153333,0.303333,0.366389,0.063056,0.150000,0.805556,0.264583,-0.325000,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,B,0.03,0.150000,0.300000,0.364000,0.064000,0.150000,0.800000,0.267500,-0.320000,0.300000,0.300000,0.300000,level1,0.300000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,C,0.03,0.210000,0.303333,0.366111,0.062778,0.093333,0.722222,0.216735,-0.231944,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.722222,0.722222,0.722222,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,A,0.05,0.153333,0.283333,0.350278,0.066944,0.130000,0.805556,0.244583,-0.345000,0.283333,0.283333,0.283333,level1,0.283333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,B,0.05,0.150000,0.280000,0.348000,0.068000,0.130000,0.800000,0.247500,-0.340000,0.280000,0.280000,0.280000,level1,0.280000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,C,0.05,0.210000,0.283333,0.351667,0.068333,0.073333,0.722222,0.196735,-0.251944,0.283333,0.283333,0.283333,level1,0.283333,0.000000,0.722222,0.722222,0.722222,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,A,0.07,0.153333,0.263333,0.334167,0.070833,0.110000,0.805556,0.224583,-0.365000,0.263333,0.263333,0.263333,level1,0.263333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,B,0.07,0.150000,0.260000,0.332000,0.072000,0.110000,0.800000,0.227500,-0.360000,0.260000,0.260000,0.260000,level1,0.260000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,C,0.07,0.210000,0.263333,0.337222,0.073889,0.053333,0.722222,0.176735,-0.271944,0.263333,0.263333,0.263333,level1,0.263333,0.000000,0.722222,0.722222,0.722222,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,A,0.10,0.153333,0.233333,0.310000,0.076667,0.080000,0.805556,0.194583,-0.395000,0.233333,0.233333,0.233333,level1,0.233333,0.000000,0.805556,0.805556,0.805556,-0.302837,-0.302837,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,B,0.10,0.150000,0.230000,0.308000,0.078000,0.080000,0.800000,0.197500,-0.390000,0.230000,0.230000,0.230000,level1,0.230000,0.000000,0.800000,0.800000,0.800000,-0.300257,-0.300257,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D0_current_cov0.50,D,C,0.10,0.210000,0.233333,0.315556,0.082222,0.023333,0.688889,0.153296,-0.285056,0.233333,0.233333,0.233333,level1,0.233333,0.000000,0.688889,0.688889,0.688889,0.084206,0.076264,-0.051681,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,A,0.03,0.096667,0.210000,0.278500,0.068500,0.113333,0.650000,0.279873,-0.195000,0.210000,0.210000,0.210000,level1,0.210000,0.000000,0.650000,0.650000,0.650000,0.113213,0.113213,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,B,0.03,0.096667,0.220000,0.283333,0.063333,0.123333,0.666667,0.280857,-0.190000,0.220000,0.220000,0.220000,level1,0.220000,0.000000,0.666667,0.666667,0.666667,0.151208,0.151208,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,C,0.03,0.130000,0.210000,0.281278,0.071278,0.080000,0.550000,0.275594,-0.161618,0.210000,0.210000,0.210000,level1,0.210000,0.000000,0.550000,0.550000,0.550000,-0.018826,0.009166,-0.056103,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,A,0.05,0.096667,0.190000,0.265500,0.075500,0.093333,0.650000,0.259873,-0.215000,0.190000,0.190000,0.190000,level1,0.190000,0.000000,0.650000,0.650000,0.650000,0.113213,0.113213,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,B,0.05,0.096667,0.200000,0.270000,0.070000,0.103333,0.666667,0.260857,-0.210000,0.200000,0.200000,0.200000,level1,0.200000,0.000000,0.666667,0.666667,0.666667,0.151208,0.151208,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,C,0.05,0.130000,0.190000,0.270278,0.080278,0.060000,0.550000,0.255594,-0.181618,0.190000,0.190000,0.190000,level1,0.190000,0.000000,0.550000,0.550000,0.550000,-0.018826,0.009166,-0.056103,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,A,0.07,0.096667,0.170000,0.252500,0.082500,0.073333,0.650000,0.239873,-0.235000,0.170000,0.170000,0.170000,level1,0.170000,0.000000,0.650000,0.650000,0.650000,0.113213,0.113213,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
